GeneID	Length	SRR12082751_P1.bam	SRR12082752_P.bam	SRR12082753_c.bam	SRR12082754_c.bam
ENSG00000102032	2057	9	21	0	0
ENSG00000172534	9004	2158	2567	2130	637
ENSG00000235802	350	0	0	0	1
ENSG00000177854	1924	75	346	112	80
ENSG00000265176	81	0	0	0	0
ENSG00000184216	4001	11084	7419	12550	3433
ENSG00000211524	76	0	0	0	0
ENSG00000169057	18280	818	1075	935	372
ENSG00000102076	1261	0	0	0	0
ENSG00000277008	1221	0	0	0	0
ENSG00000268221	1272	0	0	0	0
ENSG00000274962	1221	0	0	0	0
ENSG00000166160	1261	0	0	0	0
ENSG00000277009	1216	0	0	0	0
ENSG00000269433	1998	0	0	0	0
ENSG00000278057	1862	0	0	0	0
ENSG00000007350	3650	0	0	1	0
ENSG00000231830	341	0	0	4	0
ENSG00000196924	10585	39766	70351	42300	13544
ENSG00000102119	2020	896	1380	1307	447
ENSG00000147403	4825	17305	20341	16328	8145
ENSG00000280195	1939	33	31	50	14
ENSG00000207165	135	0	0	0	0
ENSG00000013563	4130	321	993	339	108
ENSG00000102125	4721	464	440	686	334
ENSG00000197180	598	39	54	42	11
ENSG00000071553	4884	3381	10629	5510	2035
ENSG00000203879	5256	4530	7279	3319	1078
ENSG00000071859	2567	2923	1958	5074	1709
ENSG00000276350	67	0	0	3	1
ENSG00000130827	11710	506	987	439	236
ENSG00000196976	949	1351	2046	1696	702
ENSG00000102178	2630	2326	3327	3726	1559
ENSG00000126903	2247	1916	2690	2555	790
ENSG00000264484	299	0	0	0	0
ENSG00000071889	5098	794	1536	1196	557
ENSG00000261773	792	0	2	11	5
ENSG00000160211	3709	673	1531	561	244
ENSG00000269335	3529	271	431	398	144
ENSG00000279245	713	0	2	0	0
ENSG00000273041	1073	0	0	0	1
ENSG00000268651	993	0	0	0	0
ENSG00000232155	93	0	0	0	0
ENSG00000184033	1003	0	0	0	0
ENSG00000273773	76	0	0	0	0
ENSG00000213338	1073	2	2	0	0
ENSG00000272681	713	0	1	0	1
ENSG00000275882	1073	38	56	46	20
ENSG00000126890	993	0	0	0	0
ENSG00000226141	332	0	0	0	0
ENSG00000237619	893	0	0	0	0
ENSG00000160219	5272	18	26	25	9
ENSG00000130826	4203	4253	3897	7176	1759
ENSG00000206948	132	0	0	2	0
ENSG00000281135	61	0	0	0	0
ENSG00000206693	129	0	0	0	0
ENSG00000130830	5396	764	606	1708	453
ENSG00000229237	303	4	1	0	1
ENSG00000203870	1225	0	0	1	0
ENSG00000185010	9609	206	469	315	66
ENSG00000274183	587	0	0	0	0
ENSG00000277203	1713	470	93	655	342
ENSG00000221533	99	0	0	0	0
ENSG00000224069	532	2	0	0	0
ENSG00000237859	1131	0	0	0	0
ENSG00000233688	605	0	0	0	0
ENSG00000165775	10252	1203	3163	1714	651
ENSG00000214827	2990	46	42	24	11
ENSG00000182712	1539	0	0	0	0
ENSG00000185515	3182	1625	2157	1689	481
ENSG00000235991	755	0	0	0	0
ENSG00000155959	2018	4670	5827	4317	1052
ENSG00000224978	335	0	0	0	0
ENSG00000155961	3505	0	0	0	0
ENSG00000155962	2840	17	41	13	2
ENSG00000225008	994	9	0	8	0
ENSG00000228986	973	1	5	7	0
ENSG00000230491	244	0	0	0	0
ENSG00000224216	1721	1	6	0	1
ENSG00000230578	432	0	0	0	0
ENSG00000277858	348	0	0	0	1
ENSG00000274791	1116	60	9	46	49
ENSG00000221190	99	0	0	0	0
ENSG00000277150	1759	104	35	154	65
ENSG00000221603	99	0	0	0	0
ENSG00000277745	591	0	0	0	0
ENSG00000224533	1845	2	0	1	1
ENSG00000225393	553	0	0	4	0
ENSG00000185973	3922	0	0	1	1
ENSG00000168939	9019	4	2	4	3
ENSG00000237801	992	2	0	0	2
ENSG00000237040	250	0	0	0	0
ENSG00000124333	2667	2403	4051	2783	453
ENSG00000228410	334	0	0	0	0
ENSG00000223484	880	0	0	0	0
ENSG00000124334	2504	1	0	0	0
ENSG00000270726	773	0	0	0	0
ENSG00000185203	1054	0	0	0	0
ENSG00000182484	4618	42	110	61	36
ENSG00000276543	68	0	0	0	0
ENSG00000227159	1306	0	0	0	0
ENSG00000253620	137	2	0	0	0
ENSG00000253896	972	0	0	0	0
ENSG00000254193	145	0	0	0	0
ENSG00000253612	208	0	0	0	0
ENSG00000176269	995	0	0	0	0
ENSG00000255464	178	0	0	1	0
ENSG00000253166	164	0	0	0	0
ENSG00000223508	1023	27	45	69	22
ENSG00000172748	5385	51	114	28	5
ENSG00000272812	574	20	4	26	2
ENSG00000272240	541	11	13	4	2
ENSG00000273402	625	3	0	0	0
ENSG00000254104	358	0	0	0	0
ENSG00000249868	369	0	0	0	0
ENSG00000182366	4531	2	1	0	0
ENSG00000147364	11438	270	588	325	137
ENSG00000272293	630	1	0	10	1
ENSG00000279852	2396	2	1	0	1
ENSG00000180190	3613	166	628	442	86
ENSG00000104714	9726	272	234	382	112
ENSG00000254207	316	4	0	0	0
ENSG00000237647	3677	0	0	0	0
ENSG00000282375	1827	0	0	0	0
ENSG00000282759	470	0	0	0	0
ENSG00000282692	948	0	0	0	0
ENSG00000254269	814	0	0	0	0
ENSG00000254160	446	0	0	0	0
ENSG00000275427	3049	0	0	0	0
ENSG00000260721	1192	0	0	0	0
ENSG00000282160	437	0	0	0	0
ENSG00000281961	480	0	0	0	0
ENSG00000198010	10799	2	0	6	0
ENSG00000253267	2062	0	0	0	0
ENSG00000254265	927	0	0	0	0
ENSG00000182372	8111	242	302	366	102
ENSG00000282021	2240	14	27	12	1
ENSG00000253982	1322	81	191	115	58
ENSG00000207826	77	0	0	0	0
ENSG00000104728	10792	363	380	503	148
ENSG00000253696	815	2	2	0	3
ENSG00000253764	804	0	6	0	0
ENSG00000176595	6710	28	26	149	49
ENSG00000270988	497	0	2	0	0
ENSG00000253805	412	0	0	0	0
ENSG00000036448	7062	77	61	100	29
ENSG00000273593	52	0	0	0	0
ENSG00000253444	512	0	0	0	0
ENSG00000282686	475	0	0	0	0
ENSG00000282142	475	0	0	0	0
ENSG00000253855	559	0	0	0	0
ENSG00000277526	1722	0	0	0	0
ENSG00000254319	1674	0	0	0	0
ENSG00000253853	610	0	0	0	0
ENSG00000183117	18705	6	0	0	0
ENSG00000281850	93	0	0	0	0
ENSG00000253162	463	0	0	0	0
ENSG00000222546	137	0	0	0	0
ENSG00000254244	1253	70	34	66	11
ENSG00000253262	225	0	0	0	0
ENSG00000273876	315	0	0	0	0
ENSG00000206661	134	0	0	0	0
ENSG00000242079	297	0	0	0	0
ENSG00000278256	280	0	0	0	0
ENSG00000271248	448	0	0	0	0
ENSG00000240486	419	0	0	0	0
ENSG00000253510	3059	0	1	0	0
ENSG00000254007	923	0	0	0	0
ENSG00000275461	221	0	0	0	0
ENSG00000253571	996	0	0	0	0
ENSG00000222589	292	0	0	0	0
ENSG00000274464	125	0	0	0	0
ENSG00000253189	331	0	0	0	0
ENSG00000253880	574	2	1	0	0
ENSG00000246089	2934	84	97	67	26
ENSG00000147316	9775	636	738	808	153
ENSG00000253550	444	4	0	0	1
ENSG00000091879	6775	27	6	12	3
ENSG00000271743	1595	0	12	0	1
ENSG00000249898	3046	26	45	13	5
ENSG00000276580	97	0	0	1	0
ENSG00000155189	4684	2460	1623	2462	434
ENSG00000266038	81	0	0	0	0
ENSG00000275591	5031	0	0	0	0
ENSG00000245857	1433	0	0	0	0
ENSG00000164825	478	0	0	0	0
ENSG00000250752	591	0	0	2	0
ENSG00000164822	469	0	0	0	0
ENSG00000254625	401	0	0	0	0
ENSG00000164821	617	0	0	0	0
ENSG00000223629	285	0	0	0	0
ENSG00000233238	285	0	0	0	0
ENSG00000233531	288	0	0	0	0
ENSG00000206047	486	0	0	0	0
ENSG00000215378	496	0	0	0	0
ENSG00000240247	559	0	0	0	0
ENSG00000239839	658	0	2	0	0
ENSG00000232039	421	0	0	0	0
ENSG00000234178	261	0	0	0	0
ENSG00000206042	285	0	0	0	0
ENSG00000164816	449	0	0	0	0
ENSG00000255273	358	0	0	0	0
ENSG00000234120	183	0	0	0	0
ENSG00000216206	150	0	0	0	0
ENSG00000228744	848	0	0	0	0
ENSG00000254683	210	4	2	0	1
ENSG00000230106	192	0	0	4	0
ENSG00000214268	663	0	0	0	0
ENSG00000221567	149	0	0	0	0
ENSG00000231930	102	0	0	0	0
ENSG00000255025	346	0	0	0	0
ENSG00000177306	846	0	0	0	0
ENSG00000230045	1395	0	0	0	0
ENSG00000233132	1395	0	0	0	0
ENSG00000249005	1395	0	0	0	0
ENSG00000223885	1395	0	0	0	0
ENSG00000215373	1395	0	0	0	0
ENSG00000233295	1395	0	0	0	0
ENSG00000215374	3339	14	73	5	0
ENSG00000206034	264	0	0	0	0
ENSG00000230549	1593	0	0	0	0
ENSG00000236125	1593	0	0	0	0
ENSG00000235778	1117	0	0	0	0
ENSG00000215372	3644	0	0	0	0
ENSG00000215371	252	0	0	0	0
ENSG00000177257	332	0	0	0	0
ENSG00000255128	1556	2	2	5	0
ENSG00000177243	518	0	0	0	0
ENSG00000164871	1973	0	0	0	0
ENSG00000177023	281	0	0	0	0
ENSG00000187082	316	0	0	0	0
ENSG00000186599	331	0	0	0	0
ENSG00000198129	389	0	0	0	0
ENSG00000255251	1587	0	0	0	0
ENSG00000248944	1394	0	0	0	0
ENSG00000236660	1395	0	0	0	0
ENSG00000234749	1396	0	0	0	0
ENSG00000215365	1395	0	0	0	0
ENSG00000241737	1395	0	0	0	0
ENSG00000233176	911	0	0	0	0
ENSG00000254796	264	0	0	0	0
ENSG00000254889	264	0	0	0	0
ENSG00000254715	932	0	0	0	0
ENSG00000189393	1395	0	0	0	0
ENSG00000231656	1395	0	0	0	0
ENSG00000229477	1395	0	0	0	0
ENSG00000224710	1395	0	0	0	0
ENSG00000223535	1957	0	0	0	0
ENSG00000237122	1395	0	0	0	0
ENSG00000235825	1395	0	0	0	0
ENSG00000254597	1395	0	0	0	0
ENSG00000255378	1587	0	0	0	0
ENSG00000254776	835	0	0	0	0
ENSG00000186572	389	0	0	0	0
ENSG00000186562	330	0	0	0	0
ENSG00000186579	303	0	0	0	0
ENSG00000176782	281	0	0	0	0
ENSG00000178287	1973	0	0	0	0
ENSG00000176797	518	0	0	0	0
ENSG00000254543	1553	3	1	1	1
ENSG00000171711	380	0	0	0	0
ENSG00000215356	1207	0	0	0	0
ENSG00000229907	222	0	0	0	0
ENSG00000225725	2841	0	2	0	0
ENSG00000255211	1201	0	0	0	0
ENSG00000237038	2370	0	0	0	0
ENSG00000225327	1593	0	0	0	0
ENSG00000205989	264	0	0	0	0
ENSG00000233115	2218	0	0	0	0
ENSG00000215354	2379	1	0	0	0
ENSG00000254229	2375	0	0	0	0
ENSG00000227013	976	0	0	0	0
ENSG00000253881	349	0	0	0	0
ENSG00000255459	744	0	0	0	0
ENSG00000221305	149	0	0	0	0
ENSG00000244427	781	0	0	0	0
ENSG00000254311	205	0	1	2	0
ENSG00000249188	999	0	0	0	0
ENSG00000253893	792	6	20	2	1
ENSG00000268955	661	0	0	0	0
ENSG00000173295	4870	14	30	29	5
ENSG00000253981	1447	0	6	5	1
ENSG00000275342	4904	242	248	93	53
ENSG00000253505	1147	0	0	0	0
ENSG00000254153	510	0	0	0	0
ENSG00000253343	397	0	0	0	0
ENSG00000253774	579	0	0	0	0
ENSG00000253130	1075	0	0	0	0
ENSG00000281480	76	0	0	0	0
ENSG00000263616	304	0	0	0	0
ENSG00000264445	85	0	0	0	0
ENSG00000253958	2169	223	496	73	24
ENSG00000254367	925	0	0	0	0
ENSG00000147324	6883	232	195	295	100
ENSG00000200713	106	0	0	0	0
ENSG00000270966	286	2	5	7	1
ENSG00000233609	1442	2	0	0	0
ENSG00000207244	134	0	0	0	0
ENSG00000104626	6385	1862	1386	1866	342
ENSG00000263407	74	0	0	0	0
ENSG00000239078	62	0	0	0	0
ENSG00000197334	269	0	0	0	0
ENSG00000173281	5776	183	253	488	128
ENSG00000254340	651	0	0	2	0
ENSG00000253426	1073	1	1	24	4
ENSG00000279949	559	0	0	0	0
ENSG00000253252	328	0	0	0	0
ENSG00000248538	875	5	57	5	1
ENSG00000254091	437	0	0	0	0
ENSG00000254235	5060	0	0	0	0
ENSG00000253887	422	0	0	0	0
ENSG00000207415	107	0	0	0	0
ENSG00000253735	563	0	0	0	0
ENSG00000201815	106	0	0	0	0
ENSG00000254237	1525	1	0	0	0
ENSG00000249050	2035	0	0	0	0
ENSG00000272267	1377	3	0	7	1
ENSG00000173273	14186	928	827	777	99
ENSG00000253697	144	0	1	0	1
ENSG00000207701	97	0	0	0	0
ENSG00000253230	4136	0	0	0	0
ENSG00000275677	85	0	0	0	0
ENSG00000260093	3770	1	6	4	0
ENSG00000175806	4162	164	325	224	68
ENSG00000221320	111	0	0	0	0
ENSG00000249848	575	0	0	6	0
ENSG00000261451	4641	0	3	2	0
ENSG00000253641	1271	7	7	12	2
ENSG00000207128	107	0	0	0	0
ENSG00000253678	489	0	0	2	1
ENSG00000253649	1245	23	38	23	8
ENSG00000272505	2860	1	0	6	2
ENSG00000184647	3135	0	0	0	0
ENSG00000183638	8881	14	7	10	1
ENSG00000263762	93	0	0	0	0
ENSG00000171060	5346	0	0	0	0
ENSG00000212433	119	0	0	0	0
ENSG00000171056	3216	1	7	6	2
ENSG00000258724	1753	0	1	0	0
ENSG00000248896	1019	2	0	2	0
ENSG00000254093	2802	172	172	378	74
ENSG00000253695	439	0	0	1	0
ENSG00000280294	3352	0	0	0	0
ENSG00000171044	5209	11	3	116	47
ENSG00000207600	112	0	0	1	0
ENSG00000254839	639	0	0	0	0
ENSG00000269918	2014	0	0	5	7
ENSG00000255310	1939	0	4	14	4
ENSG00000254936	1741	0	0	0	0
ENSG00000254556	1710	0	0	0	1
ENSG00000231965	520	0	0	1	0
ENSG00000270076	707	0	0	4	3
ENSG00000236827	241	0	0	0	0
ENSG00000239315	583	0	0	2	0
ENSG00000249316	564	0	0	0	0
ENSG00000280273	1569	8	10	18	3
ENSG00000104643	8804	415	608	565	115
ENSG00000246477	5856	6	1	9	2
ENSG00000177710	1321	0	0	1	0
ENSG00000154316	1894	0	0	0	0
ENSG00000255020	1099	0	0	0	0
ENSG00000184608	1909	0	0	0	0
ENSG00000242483	281	0	0	0	0
ENSG00000199368	107	0	0	0	0
ENSG00000154319	5033	146	255	453	178
ENSG00000136573	4803	0	0	12	1
ENSG00000269954	504	0	0	0	1
ENSG00000254774	435	0	0	1	0
ENSG00000255518	544	0	0	0	2
ENSG00000255354	594	0	0	0	0
ENSG00000170983	2150	0	0	0	0
ENSG00000136574	4443	0	0	0	0
ENSG00000255394	1968	0	0	0	0
ENSG00000154328	3367	607	705	889	183
ENSG00000227203	382	20	4	10	2
ENSG00000079459	5202	3745	7950	2039	665
ENSG00000255046	1091	2	20	3	3
ENSG00000164733	7428	6327	12428	12701	4870
ENSG00000269899	238	1	7	0	0
ENSG00000255144	377	0	0	0	0
ENSG00000254948	910	0	0	0	0
ENSG00000206014	967	0	0	0	0
ENSG00000205884	237	0	0	0	0
ENSG00000205883	234	0	0	0	0
ENSG00000205882	1068	0	0	0	0
ENSG00000255174	382	0	0	0	0
ENSG00000254507	683	0	0	0	0
ENSG00000255016	355	0	0	0	0
ENSG00000254817	967	0	0	0	0
ENSG00000254700	165	0	0	0	0
ENSG00000233050	240	0	0	0	0
ENSG00000252029	50	0	0	0	0
ENSG00000255544	222	0	0	0	0
ENSG00000215343	3377	0	0	0	0
ENSG00000255052	918	13	50	0	0
ENSG00000254923	1192	0	0	1	1
ENSG00000226430	2028	0	0	0	0
ENSG00000223443	1910	0	0	0	0
ENSG00000254866	240	4	16	0	0
ENSG00000205879	2423	0	0	0	0
ENSG00000249889	450	0	0	0	0
ENSG00000266637	66	0	0	0	0
ENSG00000186523	4232	30	46	46	12
ENSG00000255495	1361	7	17	4	1
ENSG00000254527	631	1	0	0	0
ENSG00000237215	184	0	0	0	0
ENSG00000232948	240	0	0	0	0
ENSG00000252535	50	0	0	0	0
ENSG00000254623	240	0	0	0	0
ENSG00000215339	889	0	0	0	0
ENSG00000227888	1222	0	2	0	0
ENSG00000254423	1181	0	0	0	0
ENSG00000255556	1587	0	0	0	0
ENSG00000242296	265	0	0	0	0
ENSG00000270074	1547	4	18	0	2
ENSG00000251402	1395	2	0	2	0
ENSG00000250794	434	4	14	6	0
ENSG00000145002	1366	13	12	11	1
ENSG00000255549	929	0	0	0	0
ENSG00000270154	661	1	0	3	0
ENSG00000242607	781	19	8	1	7
ENSG00000238460	148	0	0	0	0
ENSG00000255122	186	1	0	0	0
ENSG00000244289	781	18	1	3	8
ENSG00000238323	149	0	0	0	0
ENSG00000255253	175	0	0	0	0
ENSG00000254581	355	0	0	0	0
ENSG00000177400	1000	0	0	0	0
ENSG00000254917	967	0	0	0	0
ENSG00000254724	991	0	0	0	0
ENSG00000264512	69	0	0	0	0
ENSG00000154359	5685	301	488	239	47
ENSG00000266206	73	0	0	0	0
ENSG00000254813	1259	0	0	0	0
ENSG00000255494	504	0	0	0	0
ENSG00000264463	84	0	0	0	0
ENSG00000250305	14668	23	34	5	1
ENSG00000251468	1418	0	0	8	2
ENSG00000206996	107	0	0	0	0
ENSG00000164741	12794	3840	4504	4433	1203
ENSG00000200630	102	0	0	0	0
ENSG00000253932	3488	0	0	0	0
ENSG00000253257	130	0	0	0	0
ENSG00000252179	107	0	0	0	0
ENSG00000164743	1445	79	82	85	25
ENSG00000254491	645	0	0	0	0
ENSG00000255457	270	0	0	0	0
ENSG00000255413	973	0	0	0	0
ENSG00000254753	589	0	0	0	0
ENSG00000254425	550	0	0	0	0
ENSG00000255437	736	0	0	0	0
ENSG00000185053	2249	0	0	0	0
ENSG00000254575	488	0	0	0	0
ENSG00000214366	640	21	13	11	1
ENSG00000252264	62	0	0	0	0
ENSG00000206950	109	0	0	0	0
ENSG00000252035	104	0	0	0	0
ENSG00000263415	125	0	0	0	0
ENSG00000255365	238	0	0	0	0
ENSG00000199127	73	0	0	0	0
ENSG00000255076	312	0	0	0	0
ENSG00000249368	274	0	0	0	0
ENSG00000104723	5190	2387	3970	2087	481
ENSG00000223214	83	0	0	0	0
ENSG00000248423	649	0	0	0	0
ENSG00000250483	1135	4	4	9	0
ENSG00000226836	406	0	0	0	0
ENSG00000253648	389	0	0	0	0
ENSG00000038945	7812	5	5	1	1
ENSG00000253951	616	0	0	0	0
ENSG00000253934	465	0	0	0	0
ENSG00000253184	458	0	0	0	0
ENSG00000253496	813	2	0	0	0
ENSG00000264092	301	0	0	0	0
ENSG00000078579	1688	0	0	0	0
ENSG00000155970	4606	100	195	75	26
ENSG00000249258	2292	0	0	0	0
ENSG00000244113	588	0	0	0	1
ENSG00000104219	6735	766	991	624	139
ENSG00000198791	10943	3164	4326	3351	822
ENSG00000155975	6784	936	1272	970	210
ENSG00000003987	5692	9	8	19	3
ENSG00000264599	91	0	0	0	0
ENSG00000214607	2101	0	0	0	0
ENSG00000003989	7905	256	509	788	106
ENSG00000279271	592	0	0	6	0
ENSG00000280453	421	0	0	0	0
ENSG00000279903	594	2	1	5	1
ENSG00000279932	688	0	2	0	0
ENSG00000104213	2409	113	642	21	13
ENSG00000277466	67	0	0	0	0
ENSG00000129422	12010	74	139	154	19
ENSG00000265520	80	0	0	0	0
ENSG00000253168	735	0	0	0	2
ENSG00000212280	113	0	0	0	0
ENSG00000253944	510	4	2	0	0
ENSG00000253671	1053	0	0	4	0
ENSG00000104760	3301	0	0	0	0
ENSG00000253215	529	0	0	0	0
ENSG00000254054	634	0	0	0	0
ENSG00000078674	14445	1663	1972	1637	317
ENSG00000104763	5051	1511	7175	2092	401
ENSG00000245281	1834	11	23	14	5
ENSG00000253384	1119	6	12	9	0
ENSG00000171428	3168	218	441	202	47
ENSG00000254015	282	0	0	0	0
ENSG00000253937	878	0	0	0	0
ENSG00000244593	644	4	0	4	3
ENSG00000271654	670	0	0	2	1
ENSG00000156006	1322	0	21	0	0
ENSG00000156011	15213	1083	1351	985	238
ENSG00000274368	101	0	0	0	0
ENSG00000238787	72	0	0	0	0
ENSG00000187229	2054	26	27	30	3
ENSG00000244018	372	0	0	0	0
ENSG00000251963	127	0	0	0	1
ENSG00000278886	567	0	4	3	0
ENSG00000201157	154	0	0	2	0
ENSG00000253335	545	0	1	1	0
ENSG00000270255	324	0	3	3	0
ENSG00000253557	1460	0	0	0	0
ENSG00000254242	519	0	0	0	0
ENSG00000250316	2297	0	0	0	0
ENSG00000254201	179	0	0	0	0
ENSG00000253280	362	0	0	0	0
ENSG00000279919	290	0	0	0	0
ENSG00000104611	4148	650	907	553	186
ENSG00000279858	495	0	0	0	0
ENSG00000147408	6580	64	273	74	13
ENSG00000253270	467	0	2	0	0
ENSG00000104613	6869	1563	2113	2089	410
ENSG00000175445	4382	5	23	1	0
ENSG00000253775	1026	0	0	0	0
ENSG00000242709	330	0	0	0	0
ENSG00000036565	3910	0	0	0	0
ENSG00000147416	7816	2170	4878	3211	711
ENSG00000222267	99	0	0	0	0
ENSG00000061337	5706	10	15	6	2
ENSG00000253733	892	0	0	0	0
ENSG00000274467	116	0	0	0	0
ENSG00000253164	983	0	0	0	0
ENSG00000253178	205	0	0	0	0
ENSG00000253300	1153	0	0	0	0
ENSG00000253866	403	0	0	0	0
ENSG00000254260	568	0	0	0	0
ENSG00000254092	417	0	0	0	0
ENSG00000253147	1050	0	0	0	0
ENSG00000254026	550	0	0	0	0
ENSG00000253199	2059	0	0	0	0
ENSG00000254040	581	0	0	0	0
ENSG00000280215	111	0	0	0	0
ENSG00000215945	103	0	0	0	0
ENSG00000254334	1882	0	0	0	0
ENSG00000266713	89	0	0	0	0
ENSG00000266630	87	0	0	0	0
ENSG00000168546	5716	0	0	0	0
ENSG00000273484	300	0	0	0	0
ENSG00000147443	2211	1	8	1	0
ENSG00000130227	6909	2148	3606	1568	422
ENSG00000158806	2063	0	0	17	10
ENSG00000158815	3287	1	0	1	0
ENSG00000158856	4473	291	576	20	13
ENSG00000158863	8278	618	1215	656	258
ENSG00000275074	1756	118	361	78	37
ENSG00000168453	8784	55	134	0	2
ENSG00000168476	2266	1302	1654	996	482
ENSG00000168481	4514	0	10	0	0
ENSG00000168484	3188	9	2	0	0
ENSG00000168487	7471	281	820	493	172
ENSG00000177725	2373	2	3	1	0
ENSG00000168490	4170	7	22	4	2
ENSG00000208037	82	0	0	0	0
ENSG00000168495	5611	618	890	1027	237
ENSG00000254064	515	2	6	13	1
ENSG00000197181	5751	4	9	1	1
ENSG00000104635	6942	4009	5918	5155	657
ENSG00000241026	483	0	0	0	0
ENSG00000201761	107	0	0	0	0
ENSG00000120910	2899	359	445	380	112
ENSG00000254272	414	2	2	5	6
ENSG00000251034	4076	11	3	15	1
ENSG00000120896	6097	1096	1899	605	326
ENSG00000254230	585	0	0	0	0
ENSG00000120913	12388	485	987	574	387
ENSG00000248235	1198	0	3	0	0
ENSG00000241852	3317	180	362	246	107
ENSG00000158941	6534	1979	2104	1810	606
ENSG00000253200	2750	39	9	43	12
ENSG00000147439	5072	213	225	301	94
ENSG00000261026	4997	0	0	0	0
ENSG00000179388	4855	0	0	0	0
ENSG00000253125	2191	0	0	0	0
ENSG00000134020	1329	0	4	0	0
ENSG00000248738	4023	3	0	0	0
ENSG00000253142	898	0	0	0	0
ENSG00000240116	251	1	0	0	0
ENSG00000245025	2268	7	14	10	1
ENSG00000008853	6580	570	966	422	140
ENSG00000120889	5158	3681	4756	4162	908
ENSG00000246130	2636	8	0	9	0
ENSG00000253616	881	55	112	32	14
ENSG00000173535	2625	91	155	34	15
ENSG00000173530	3538	2942	3981	2899	706
ENSG00000253930	637	12	19	14	2
ENSG00000104689	2951	1162	1391	1052	228
ENSG00000243265	452	5	1	0	1
ENSG00000246582	2445	59	95	72	9
ENSG00000250714	1125	0	0	0	0
ENSG00000147457	4698	2094	2328	2029	565
ENSG00000104679	2630	925	1055	1036	402
ENSG00000134013	5707	5261	6743	9728	3572
ENSG00000253837	4798	20	12	31	5
ENSG00000197217	7064	634	578	927	230
ENSG00000253390	630	2	17	6	1
ENSG00000253483	519	0	0	1	0
ENSG00000253986	715	0	3	1	0
ENSG00000147454	8147	1605	920	3540	1316
ENSG00000252067	113	0	0	0	0
ENSG00000253488	632	0	0	0	0
ENSG00000167034	3271	183	124	551	151
ENSG00000180053	906	0	0	0	0
ENSG00000253471	252	0	0	2	0
ENSG00000254002	443	0	0	0	0
ENSG00000216123	90	0	0	0	2
ENSG00000271118	222	0	0	0	2
ENSG00000207027	149	0	0	0	0
ENSG00000159167	4149	834	406	2725	910
ENSG00000207201	162	0	0	0	0
ENSG00000253891	491	0	0	0	0
ENSG00000042980	9351	3	16	2	4
ENSG00000253535	1341	0	0	0	0
ENSG00000134028	2438	0	8	3	2
ENSG00000069206	4483	0	0	0	0
ENSG00000253643	1240	0	0	0	0
ENSG00000277760	86	0	0	0	0
ENSG00000272163	2553	0	0	0	0
ENSG00000104722	4381	0	2	0	0
ENSG00000277586	4329	1	4	2	1
ENSG00000272157	490	0	0	0	0
ENSG00000253832	603	0	0	0	0
ENSG00000253670	575	0	0	0	0
ENSG00000147459	15960	1316	1499	1011	198
ENSG00000277665	97	0	3	9	0
ENSG00000274988	73	0	0	0	0
ENSG00000147437	1762	2	9	12	9
ENSG00000253476	528	0	4	4	0
ENSG00000104756	4383	963	1489	582	216
ENSG00000184661	3908	1968	1596	1697	422
ENSG00000253100	1131	0	0	0	0
ENSG00000253342	465	0	0	0	0
ENSG00000254178	485	0	0	0	0
ENSG00000221818	7077	0	0	0	0
ENSG00000199620	119	0	0	0	0
ENSG00000249213	1399	0	0	0	0
ENSG00000221914	7881	1072	1026	1343	347
ENSG00000228451	3174	30	27	14	21
ENSG00000104765	4307	3121	6443	3312	1559
ENSG00000253430	508	0	0	0	1
ENSG00000251203	669	0	0	0	0
ENSG00000254362	568	0	0	0	0
ENSG00000240694	5579	422	1023	452	135
ENSG00000092964	7052	3043	6657	2539	971
ENSG00000253208	795	0	0	0	0
ENSG00000120907	5848	0	0	0	0
ENSG00000240519	351	0	0	0	0
ENSG00000253813	484	0	0	0	0
ENSG00000275115	261	3	4	4	0
ENSG00000215288	1225	0	0	0	0
ENSG00000221616	111	0	0	0	0
ENSG00000253899	1283	12	8	27	2
ENSG00000253903	815	0	0	0	0
ENSG00000221623	89	0	0	0	0
ENSG00000253888	585	0	0	0	0
ENSG00000015592	3294	2	0	0	0
ENSG00000104228	4269	362	523	469	115
ENSG00000120899	7933	32	217	122	43
ENSG00000273836	65	0	0	0	0
ENSG00000120903	4830	0	0	0	0
ENSG00000120915	4473	0	3	13	6
ENSG00000234770	748	0	0	0	0
ENSG00000120885	6616	1217	1932	518	184
ENSG00000273705	151	0	0	0	0
ENSG00000168077	4031	182	228	475	181
ENSG00000222862	100	0	0	0	0
ENSG00000253560	310	0	0	0	0
ENSG00000279302	2596	0	0	0	0
ENSG00000265075	95	0	0	0	0
ENSG00000147419	4415	804	1830	925	293
ENSG00000253875	584	0	0	0	0
ENSG00000171320	7973	1009	702	1077	177
ENSG00000202242	104	0	0	0	0
ENSG00000168078	2165	3002	3129	3062	796
ENSG00000253176	717	0	0	0	0
ENSG00000168079	4435	1	44	0	0
ENSG00000265847	78	0	0	0	0
ENSG00000253290	267	0	0	0	0
ENSG00000253615	150	0	0	0	0
ENSG00000253397	359	0	0	0	0
ENSG00000189233	3959	0	0	0	0
ENSG00000134014	5390	897	1537	1126	257
ENSG00000250516	936	0	0	0	0
ENSG00000253907	476	0	0	0	0
ENSG00000253690	887	0	0	0	0
ENSG00000239198	884	31	8	10	7
ENSG00000168081	2126	0	0	0	0
ENSG00000186918	5819	284	264	298	171
ENSG00000214050	3972	55	108	50	18
